index,symbol,cluster,d0,d7,d12,d19,d26,d33,d49,d63,d77
64,GCLC,1,2.54907162819,-0.0309330453988,-0.398904490623,-0.680478774663,-0.555795052277,-0.707575874742,-0.23767103516,0.10564745977,-0.0433608150961
65,GFPT2,1,2.6578961708,-0.220200314677,-0.420688988811,-0.428739590647,-0.420329442796,-0.363616809903,-0.302363037574,-0.252489505716,-0.249468480677
66,GHRL,1,2.47332126676,-0.528238158111,-0.568871675017,0.32448340137,-0.166296215282,-0.86413348085,-0.441490219495,0.185010435754,-0.413785355128
67,GIP,1,1.71068515919,-1.14116158186,-1.4081182578,-0.244191273552,0.6854654463,-0.490392254877,-0.1681375721,0.993141501255,0.0627088334435
68,GLRX,1,2.2033520059,-0.707312155018,-0.864031241844,0.564575130693,0.623333977179,0.048061690418,-0.672293723996,-0.702695684212,-0.492989999125
69,GLS,1,2.30188079177,-0.47630214462,0.0627419116822,-0.85438664319,-0.697089140001,-0.781749855218,-0.465623873344,0.533254284275,0.377274668646
70,GLS2,1,2.51557157255,-1.03600142601,-0.303695425011,-0.523104442955,-0.397435962722,0.0453826008066,-0.202004747292,-0.165628717437,0.0669165480678
71,GOT2,1,2.56248555204,-0.0478355809118,0.0249261326636,-0.329329763818,-0.308113566163,-0.0795869660104,-0.352149906566,-0.645781837214,-0.82461406402
72,GRB14,1,2.65104051809,-0.231485075237,-0.466050423659,-0.361838944755,-0.377724847483,-0.458776842721,-0.38495312789,-0.199231179529,-0.170980076815
73,GSR,1,2.45335011355,-1.06212837068,-0.399026862887,-0.565653217684,-0.124117125345,-0.559992505778,0.011687455869,0.207818602552,0.0380619103966
74,HCK,1,0.743211957834,-0.176969037126,-1.07389980065,1.05429188586,-0.634381452749,1.84788628365,-0.145944837262,-0.878824741682,-0.735370257882
75,HHEX,1,2.56674886348,-0.729938387377,-0.0753222921698,-0.453515674064,-0.590312679192,-0.401005576037,-0.370484583098,-0.0722263973782,0.126056725837
76,HIF1A,1,2.45235287524,-0.125268585351,-0.0616600181604,-1.03587475689,-0.561509208293,-0.129400501927,0.354561921315,-0.310993362321,-0.582208363615
77,HIST1H3J,1,2.05403915678,-1.05762720301,1.06552306543,0.317777788141,-0.0458196840716,-0.613266702217,-0.511386962227,-0.438511985328,-0.770727473491
78,HLA-C,1,2.45132024521,0.012300263546,-0.66999802994,-0.48378322295,-0.621278312523,-0.390178020234,-0.620675374852,-0.246612544574,0.568904996318
79,HLA-DQA1,1,2.25496601844,-0.824600735208,-0.23139726021,0.516879928216,0.034160983697,0.463159922485,-0.557618389316,-0.734484559176,-0.921065908925
80,HLA-DQB1,1,2.38336019126,-0.652878475224,-0.270071765436,-0.232513045816,0.483857436196,0.306487991132,-0.441516227612,-0.775699531304,-0.801026573196
81,HMOX1,1,2.60719297375,-0.0715615470495,-0.47004743443,-0.245808658552,-0.48434719964,-0.505609579482,-0.498008666639,-0.413657306045,0.0818474180912
82,HMOX2,1,2.5909450322,-0.662399259486,-0.656285525461,-0.346901781891,-0.454461050819,-0.0454477162482,-0.260733768235,-0.141651369352,-0.0230645607115
83,HNF4A,1,2.63582775374,-0.35216997747,-0.285758780518,-0.467112987519,-0.539276035822,-0.27639084786,-0.196721340543,-0.469267660693,-0.0491301233188
84,HP,1,2.63528626142,-0.146521202367,-0.51891934549,-0.449732695497,-0.365922907863,-0.0630622693623,-0.389959932938,-0.23548034417,-0.465687563731
85,HRAS,1,2.6097681072,-0.294985293,-0.372717438774,-0.228364671735,-0.510367888298,-0.656434718815,-0.220468999441,-0.405865442022,0.0794363448866
86,HSD11B2,1,2.63615972513,-0.278493813627,-0.261868688984,-0.349690055489,-0.313874007457,-0.456101660416,-0.576274535879,-0.378343728698,-0.0215132345795
